"ANIO","CodDane","TOTAL Terminales MinTIC","PC entregados MinTIC","Tabletas MinTIC Estudiantes","Tabletas MinTIC Docentes","PC MinTIC Docentes","Retoma de PC","Docentes Formados","Padres Capacitados","Tabletas aportadas por ET","PC aportados por ET","FECHA_CORTE","Inversión","Niños por terminal municipal","Niños por terminal departamental","DEPARTAMENTO","Meta Terminales entregadas Mintic","Meta Docentes Formados","Meta Padres Capacitados","Meta Retoma de PC","VIGENCIA","Demanufactura (toneladas)","meta Demanufactura","docentes acompañados","Meta docentes acompañados","Sedes beneficiadas"
"2020","08141",,"0","0","0","0","0","0",",00","0","0","2020-11-30",",00","5,00","5,51","ATLANTICO","77427,00","5000,00",",00","15000,00","2020-12-31","9,14","190,00",",00","5000,00",",00"
"2011","23855",,"188","0","0","0","0","0",",00","0","0","2011-12-31","187020440,00","18,19","18,42","CORDOBA","82010,00","6855,00",",00",",00","2011-12-31","345,00",",00",",00",",00","4705,00"
"2016","25885",,"35","0","6","0","0","0",",00","0","0","2016-12-31","41116807,45","1,00","2,38","CUNDINAMARCA","403000,00","98400,00","200000,00","22000,00","2016-12-31","500,00","656,00",",00",",00","4722,00"
"2016","15466",,"0","0","0","0","0","7",",00","0","0","2016-12-31",",00","1,00","4,70","BOYACA","403000,00","98400,00","200000,00","22000,00","2016-12-31","500,00","656,00",",00",",00","4722,00"
"2017","17777",,"0","0","0","0","0","12",",00","0","0","2017-12-31","74051297,10","2,00","3,23","CALDAS","53398,00","1034,00","40000,00","20000,00","2017-12-31","568,00","600,00",",00",",00","3781,00"
"2011","19532",,"257","0","0","0","0","0",",00","0","0","2011-12-31","267676578,00","12,62","12,86","CAUCA","82010,00","6855,00",",00",",00","2011-12-31","345,00",",00",",00",",00","4705,00"
"2018","47205",,"0","0","0","0","0","0",",00","0","0","2018-12-31","2863272,00","3,00","6,00","MAGDALENA","9867,00","4138,00","4000,00","41300,00","2018-12-31","670,00","548,00",",00",",00","3318,00"
"2017","52835",,"0","260","0","0","194","372","640,00","0","0","2017-12-31","619180849,82","5,00","4,00","NARI�O","53398,00","1034,00","40000,00","20000,00","2017-12-31","568,00","600,00",",00",",00","3781,00"
"2011","52506",,"59","0","0","0","0","0",",00","0","0","2011-12-31","56701306,00","6,71","13,70","NARI�O","82010,00","6855,00",",00",",00","2011-12-31","345,00",",00",",00",",00","4705,00"
"2013","25095",,"40","0","0","0","0","2","160,00","0","0","2013-12-31","57660511,60","3,84","8,35","CUNDINAMARCA","163843,00","4586,00",",00",",00","2013-12-31","659,00",",00",",00",",00","9985,00"
"2016","05125",,"0","220","50","0","17","61",",00","0","0","2016-12-31","214349318,20","2,00","4,49","ANTIOQUIA","403000,00","98400,00","200000,00","22000,00","2016-12-31","500,00","656,00",",00",",00","4722,00"
"2020","41020",,"0","0","0","0","0","0",",00","0","0","2020-11-30",",00","3,00","3,00","HUILA","77427,00","5000,00",",00","15000,00","2020-12-31","9,14","190,00",",00","5000,00",",00"
"2020","68820",,"0","0","0","0","0","0",",00","0","0","2020-11-30",",00","3,00","5,00","SANTANDER","77427,00","5000,00",",00","15000,00","2020-12-31","9,14","190,00",",00","5000,00",",00"
"2012","25324",,"0","0","0","0","0","0","48,00","0","0","2012-12-31",",00","4,41","10,13","CUNDINAMARCA","79899,00","13431,00",",00",",00","2012-12-31","421,00",",00",",00",",00","3889,00"
"2010","13667",,"1","0","0","0","0","7",",00","0","0","2010-12-31","1351745,00","16,02","37,22","BOLIVAR","25587,00",",00",",00",",00","2010-12-31","659,00",",00",",00",",00","5744,00"
"2010","63690",,"18","0","0","0","0","6",",00","0","0","2010-12-31","24331410,00","8,90","22,08","QUINDIO","25587,00",",00",",00",",00","2010-12-31","659,00",",00",",00",",00","5744,00"
"2014","52621",,"31","0","0","0","0","16","25,00","0","0","2014-12-31","25118857,50","10,44","8,69","NARI�O",",00",",00",",00",",00","2014-12-31","895,00",",00",",00",",00","2691,00"
"2013","15106",,"45","0","0","0","0","0","39,00","0","0","2013-12-31","61303073,30","2,77","6,83","BOYACA","163843,00","4586,00",",00",",00","2013-12-31","659,00",",00",",00",",00","9985,00"
"2011","41298",,"170","0","0","0","0","0",",00","0","0","2011-12-31","181068700,00","11,07","11,07","HUILA","82010,00","6855,00",",00",",00","2011-12-31","345,00",",00",",00",",00","4705,00"
"2011","76246",,"75","0","0","0","0","0",",00","0","0","2011-12-31","71268148,00","6,78","19,31","VALLE DEL CAUCA","82010,00","6855,00",",00",",00","2011-12-31","345,00",",00",",00",",00","4705,00"
"2015","54313",,"55","165","86","0","0","0",",00","0","0","2015-12-31","182496918,90","2,00","4,14","NORTE DE SANTANDER","560000,00","44200,00",",00","12000,00","2015-12-31","321,00","246,00",",00",",00","14307,00"
"2012","52260",,"26","0","0","0","0","35","136,00","0","0","2012-12-31","40398303,90","9,05","14,00","NARI�O","79899,00","13431,00",",00",",00","2012-12-31","421,00",",00",",00",",00","3889,00"
"2011","23815",,"56","0","0","0","0","0",",00","0","0","2011-12-31","57897019,00","19,86","18,42","CORDOBA","82010,00","6855,00",",00",",00","2011-12-31","345,00",",00",",00",",00","4705,00"
"2010","05652",,"0","0","0","0","0","0",",00","0","0","2010-12-31",",00","8,01","18,00","ANTIOQUIA","25587,00",",00",",00",",00","2010-12-31","659,00",",00",",00",",00","5744,00"
"2011","08758",,"132","0","0","0","0","0",",00","0","0","2011-12-31","133175131,00","35,03","26,23","ATLANTICO","82010,00","6855,00",",00",",00","2011-12-31","345,00",",00",",00",",00","4705,00"
"2020","23580",,"0","0","0","0","0","0",",00","0","0","2020-11-30",",00","4,00","4,00","CORDOBA","77427,00","5000,00",",00","15000,00","2020-12-31","9,14","190,00",",00","5000,00",",00"
"2020","23678",,"0","0","0","0","1","0",",00","0","0","2020-11-30",",00","2,00","4,00","CORDOBA","77427,00","5000,00",",00","15000,00","2020-12-31","9,14","190,00",",00","5000,00",",00"
"2017","25649",,"0","0","0","0","0","2",",00","0","0","2017-12-31","705355,71","2,00","2,00","CUNDINAMARCA","53398,00","1034,00","40000,00","20000,00","2017-12-31","568,00","600,00",",00",",00","3781,00"
"2010","25473",,"7","0","0","0","0","0",",00","0","0","2010-12-31","9462215,00","28,41","22,70","CUNDINAMARCA","25587,00",",00",",00",",00","2010-12-31","659,00",",00",",00",",00","5744,00"
"2015","05190",,"0","0","12","0","0","0",",00","0","0","2015-12-31","6211188,00","1,00","6,23","ANTIOQUIA","560000,00","44200,00",",00","12000,00","2015-12-31","321,00","246,00",",00",",00","14307,00"
"2016","76828",,"30","140","1","0","115","5",",00","0","0","2016-12-31","130924257,00","3,00","2,92","VALLE DEL CAUCA","403000,00","98400,00","200000,00","22000,00","2016-12-31","500,00","656,00",",00",",00","4722,00"
"2016","86001",,"0","160","117","0","30","398","430,00","0","0","2016-12-31","226241965,40","4,00","3,11","PUTUMAYO","403000,00","98400,00","200000,00","22000,00","2016-12-31","500,00","656,00",",00",",00","4722,00"
"2016","68385",,"25","0","9","0","28","18","616,00","0","0","2016-12-31","32496673,50","4,00","5,00","SANTANDER","403000,00","98400,00","200000,00","22000,00","2016-12-31","500,00","656,00",",00",",00","4722,00"
"2011","70742",,"120","0","0","0","0","0",",00","0","0","2011-12-31","123208062,00","13,27","15,95","SUCRE","82010,00","6855,00",",00",",00","2011-12-31","345,00",",00",",00",",00","4705,00"
"2013","19824",,"185","0","0","0","41","1","448,00","0","0","2013-12-31","266523122,30","9,16","10,09","CAUCA","163843,00","4586,00",",00",",00","2013-12-31","659,00",",00",",00",",00","9985,00"
"2017","15176",,"0","0","0","0","194","17","895,00","0","0","2017-12-31","8928135,68","7,00","5,00","BOYACA","53398,00","1034,00","40000,00","20000,00","2017-12-31","568,00","600,00",",00",",00","3781,00"
"2010","05206",,"0","0","0","0","0","5",",00","0","0","2010-12-31",",00","9,24","18,00","ANTIOQUIA","25587,00",",00",",00",",00","2010-12-31","659,00",",00",",00",",00","5744,00"
"2017","05607",,"0","31","1","0","0","0",",00","509","0","2017-12-31","41758384,67","7,00","4,49","ANTIOQUIA","53398,00","1034,00","40000,00","20000,00","2017-12-31","568,00","600,00",",00",",00","3781,00"
"2017","05490",,"0","56","5","0","183","129",",00","764","0","2017-12-31","199894132,22","11,00","4,49","ANTIOQUIA","53398,00","1034,00","40000,00","20000,00","2017-12-31","568,00","600,00",",00",",00","3781,00"
"2010","50226",,"57","0","0","0","0","6",",00","0","0","2010-12-31","78316520,00","19,18","15,48","META","25587,00",",00",",00",",00","2010-12-31","659,00",",00",",00",",00","5744,00"
"2012","05854",,"61","0","0","0","10","0","412,00","0","0","2012-12-31","95607359,00","11,58","14,60","ANTIOQUIA","79899,00","13431,00",",00",",00","2012-12-31","421,00",",00",",00",",00","3889,00"
"2015","20517",,"30","100","47","0","0","46",",00","0","0","2015-12-31","104692232,80","9,00","4,12","CESAR","560000,00","44200,00",",00","12000,00","2015-12-31","321,00","246,00",",00",",00","14307,00"
"2020","54344",,"0","0","0","0","0","0",",00","0","0","2020-11-30",",00","3,00","4,00","NORTE DE SANTANDER","77427,00","5000,00",",00","15000,00","2020-12-31","9,14","190,00",",00","5000,00",",00"
"2011","85430",,"60","0","0","0","0","0",",00","0","0","2011-12-31","56231370,00","10,69","3,60","CASANARE","82010,00","6855,00",",00",",00","2011-12-31","345,00",",00",",00",",00","4705,00"
"2015","76616",,"70","150","35","0","7","22",",00","0","0","2015-12-31","163122781,20","5,00","5,30","VALLE DEL CAUCA","560000,00","44200,00",",00","12000,00","2015-12-31","321,00","246,00",",00",",00","14307,00"
"2015","25297",,"32","910","1","0","0","0",",00","0","0","2015-12-31","325778165,00","2,00","3,29","CUNDINAMARCA","560000,00","44200,00",",00","12000,00","2015-12-31","321,00","246,00",",00",",00","14307,00"
"2017","68820",,"20","0","0","0","42","58",",00","0","0","2017-12-31","53645687,14","3,00","5,00","SANTANDER","53398,00","1034,00","40000,00","20000,00","2017-12-31","568,00","600,00",",00",",00","3781,00"
"2017","05154",,"0","141","7","0","28","282","418,00","589","0","2017-12-31","390770293,89","8,00","4,49","ANTIOQUIA","53398,00","1034,00","40000,00","20000,00","2017-12-31","568,00","600,00",",00",",00","3781,00"
"2014","15296",,"41","0","0","0","58","20",",00","0","0","2014-12-31","51516979,80","6,48","6,50","BOYACA",",00",",00",",00",",00","2014-12-31","895,00",",00",",00",",00","2691,00"
"2011","25200",,"89","0","0","0","0","0",",00","0","0","2011-12-31","92492221,00","13,34","13,32","CUNDINAMARCA","82010,00","6855,00",",00",",00","2011-12-31","345,00",",00",",00",",00","4705,00"
"2014","18205",,"54","0","0","0","20","64","69,00","0","0","2014-12-31","59828514,10","6,89","8,14","CAQUETA",",00",",00",",00",",00","2014-12-31","895,00",",00",",00",",00","2691,00"
"2020","17777",,"0","0","0","0","0","0",",00","0","0","2020-11-30",",00","2,00","3,23","CALDAS","77427,00","5000,00",",00","15000,00","2020-12-31","9,14","190,00",",00","5000,00",",00"
"2012","05318",,"50","0","0","0","8","11","36,00","0","0","2012-12-31","68766716,00","20,52","14,60","ANTIOQUIA","79899,00","13431,00",",00",",00","2012-12-31","421,00",",00",",00",",00","3889,00"
"2018","15051",,"0","0","0","0","0","0",",00","0","0","2018-12-31","477212,00","5,00","5,00","BOYACA","9867,00","4138,00","4000,00","41300,00","2018-12-31","670,00","548,00",",00",",00","3318,00"
"2014","52612",,"277","0","0","0","14","130","342,00","0","0","2014-12-31","228437261,00","7,14","8,69","NARI�O",",00",",00",",00",",00","2014-12-31","895,00",",00",",00",",00","2691,00"
"2013","25436",,"45","0","0","0","0","2","60,00","0","0","2013-12-31","53935907,90","2,84","8,35","CUNDINAMARCA","163843,00","4586,00",",00",",00","2013-12-31","659,00",",00",",00",",00","9985,00"
"2014","15212",,"138","0","0","0","0","0","12,00","17","0","2014-12-31","142057914,40","3,30","6,50","BOYACA",",00",",00",",00",",00","2014-12-31","895,00",",00",",00",",00","2691,00"
"2015","76306",,"0","0","26","0","0","26",",00","0","0","2015-12-31","13457574,00","8,00","5,30","VALLE DEL CAUCA","560000,00","44200,00",",00","12000,00","2015-12-31","321,00","246,00",",00",",00","14307,00"
"2013","54239",,"65","0","0","0","0","1","24,00","0","0","2013-12-31","90788739,30","5,06","11,74","NORTE DE SANTANDER","163843,00","4586,00",",00",",00","2013-12-31","659,00",",00",",00",",00","9985,00"
"2018","13062",,"0","5","0","0","0","0",",00","0","0","2018-12-31","2386060,00","9,00","6,77","BOLIVAR","9867,00","4138,00","4000,00","41300,00","2018-12-31","670,00","548,00",",00",",00","3318,00"
"2020","52079",,"0","0","0","0","0","0",",00","0","0","2020-11-30",",00","3,00","4,00","NARI�O","77427,00","5000,00",",00","15000,00","2020-12-31","9,14","190,00",",00","5000,00",",00"
"2016","70124",,"10","50","124","0","8","142","11,00","0","0","2016-12-31","142430276,60","1,00","3,30","SUCRE","403000,00","98400,00","200000,00","22000,00","2016-12-31","500,00","656,00",",00",",00","4722,00"
"2013","52385",,"75","0","0","0","0","0","30,00","0","0","2013-12-31","113516932,30","7,31","10,81","NARI�O","163843,00","4586,00",",00",",00","2013-12-31","659,00",",00",",00",",00","9985,00"
"2013","68549",,"45","0","0","0","40","0","164,00","0","0","2013-12-31","56738376,90","6,02","9,64","SANTANDER","163843,00","4586,00",",00",",00","2013-12-31","659,00",",00",",00",",00","9985,00"
"2014","23001",,"551","3390","0","0","43","402","1105,00","1650","0","2014-12-31","1782532895,40","14,34","11,94","CORDOBA",",00",",00",",00",",00","2014-12-31","895,00",",00",",00",",00","2691,00"
"2013","68217",,"25","0","0","0","0","1","11,00","0","0","2013-12-31","33543521,10","4,30","9,64","SANTANDER","163843,00","4586,00",",00",",00","2013-12-31","659,00",",00",",00",",00","9985,00"
"2012","15226",,"0","0","0","0","0","0",",00","0","0","2012-12-31",",00","8,82","10,35","BOYACA","79899,00","13431,00",",00",",00","2012-12-31","421,00",",00",",00",",00","3889,00"
"2014","68160",,"6","0","0","0","0","0","31,00","0","0","2014-12-31","5465833,50","2,79","8,41","SANTANDER",",00",",00",",00",",00","2014-12-31","895,00",",00",",00",",00","2691,00"
"2018","76250",,"0","81","0","0","91","2",",00","148","0","2018-12-31","39131384,00","2,00","2,92","VALLE DEL CAUCA","9867,00","4138,00","4000,00","41300,00","2018-12-31","670,00","548,00",",00",",00","3318,00"
"2018","20032",,"0","0","0","0","0","0",",00","0","0","2018-12-31",",00","4,00","4,78","CESAR","9867,00","4138,00","4000,00","41300,00","2018-12-31","670,00","548,00",",00",",00","3318,00"
"2011","18610",,"140","0","0","0","0","0",",00","0","0","2011-12-31","133164401,00","13,18","13,55","CAQUETA","82010,00","6855,00",",00",",00","2011-12-31","345,00",",00",",00",",00","4705,00"
"2020","68502",,"0","0","0","0","0","0",",00","0","0","2020-11-30",",00","1,00","5,00","SANTANDER","77427,00","5000,00",",00","15000,00","2020-12-31","9,14","190,00",",00","5000,00",",00"
"2013","66682",,"465","480","0","0","87","5",",00","0","0","2013-12-31","1136937080,50","8,85","9,96","RISARALDA","163843,00","4586,00",",00",",00","2013-12-31","659,00",",00",",00",",00","9985,00"
"2011","19290",,"0","0","0","0","0","0",",00","0","0","2011-12-31",",00","8,86","12,86","CAUCA","82010,00","6855,00",",00",",00","2011-12-31","345,00",",00",",00",",00","4705,00"
"2012","15511",,"25","0","0","0","6","0","140,00","0","0","2012-12-31","34352797,10","5,10","10,35","BOYACA","79899,00","13431,00",",00",",00","2012-12-31","421,00",",00",",00",",00","3889,00"
"2011","73268",,"50","0","0","0","0","0",",00","0","0","2011-12-31","53255500,00","22,20","13,40","TOLIMA","82010,00","6855,00",",00",",00","2011-12-31","345,00",",00",",00",",00","4705,00"
"2010","20045",,"6","0","0","0","0","2",",00","0","0","2010-12-31","8110470,00","27,13","15,16","CESAR","25587,00",",00",",00",",00","2010-12-31","659,00",",00",",00",",00","5744,00"
"2015","47605",,"20","55","4","0","0","0",",00","0","0","2015-12-31","49695477,40","8,00","8,07","MAGDALENA","560000,00","44200,00",",00","12000,00","2015-12-31","321,00","246,00",",00",",00","14307,00"
"2020","68132",,"0","0","0","0","0","0",",00","0","0","2020-11-30",",00","2,00","5,00","SANTANDER","77427,00","5000,00",",00","15000,00","2020-12-31","9,14","190,00",",00","5000,00",",00"
"2017","15022",,"0","0","0","0","0","0",",00","0","0","2017-12-31",",00","1,00","5,00","BOYACA","53398,00","1034,00","40000,00","20000,00","2017-12-31","568,00","600,00",",00",",00","3781,00"
"2011","05631",,"80","0","0","0","0","0",",00","0","0","2011-12-31","82650390,00","16,76","17,07","ANTIOQUIA","82010,00","6855,00",",00",",00","2011-12-31","345,00",",00",",00",",00","4705,00"
"2020","13667",,"0","0","0","0","0","0",",00","0","0","2020-11-30",",00","6,00","6,77","BOLIVAR","77427,00","5000,00",",00","15000,00","2020-12-31","9,14","190,00",",00","5000,00",",00"
"2014","23555",,"126","0","0","0","12","56","145,00","5500","0","2014-12-31","174166310,40","13,87","11,94","CORDOBA",",00",",00",",00",",00","2014-12-31","895,00",",00",",00",",00","2691,00"
"2011","15832",,"21","0","0","0","0","0",",00","0","0","2011-12-31","19553059,00","6,07","12,27","BOYACA","82010,00","6855,00",",00",",00","2011-12-31","345,00",",00",",00",",00","4705,00"
"2016","66572",,"0","615","14","0","233","2",",00","0","0","2016-12-31","494845104,95","4,00","5,42","RISARALDA","403000,00","98400,00","200000,00","22000,00","2016-12-31","500,00","656,00",",00",",00","4722,00"
"2016","15759",,"15","445","196","0","0","477","1550,00","0","0","2016-12-31","552747215,35","5,00","4,70","BOYACA","403000,00","98400,00","200000,00","22000,00","2016-12-31","500,00","656,00",",00",",00","4722,00"
"2017","27160",,"0","0","0","0","0","2",",00","0","0","2017-12-31","8464268,52","9,00","6,00","CHOCO","53398,00","1034,00","40000,00","20000,00","2017-12-31","568,00","600,00",",00",",00","3781,00"
"2012","17486",,"105","0","0","0","5","7","96,00","0","0","2012-12-31","143994141,10","11,57","14,08","CALDAS","79899,00","13431,00",",00",",00","2012-12-31","421,00",",00",",00",",00","3889,00"
"2015","15814",,"95","245","75","0","0","19",",00","0","0","2015-12-31","256749279,50","3,00","3,73","BOYACA","560000,00","44200,00",",00","12000,00","2015-12-31","321,00","246,00",",00",",00","14307,00"
"2012","13042",,"90","0","0","0","0","4","112,00","0","0","2012-12-31","125001539,60","18,67","18,32","BOLIVAR","79899,00","13431,00",",00",",00","2012-12-31","421,00",",00",",00",",00","3889,00"
"2020","76890",,"0","0","0","0","0","0",",00","0","0","2020-11-30",",00","4,00","2,92","VALLE DEL CAUCA","77427,00","5000,00",",00","15000,00","2020-12-31","9,14","190,00",",00","5000,00",",00"
"2011","20400",,"60","0","0","0","0","0",",00","0","0","2011-12-31","61348190,00","26,54","17,79","CESAR","82010,00","6855,00",",00",",00","2011-12-31","345,00",",00",",00",",00","4705,00"
"2015","15500",,"5","15","0","0","0","0",",00","0","0","2015-12-31","12543945,90","3,00","3,73","BOYACA","560000,00","44200,00",",00","12000,00","2015-12-31","321,00","246,00",",00",",00","14307,00"
"2011","23464",,"33","0","0","0","0","0",",00","0","0","2011-12-31","35148630,00","14,89","18,42","CORDOBA","82010,00","6855,00",",00",",00","2011-12-31","345,00",",00",",00",",00","4705,00"
"2014","13655",,"6","0","0","0","0","20","31,00","0","0","2014-12-31","5051671,40","11,55","13,94","BOLIVAR",",00",",00",",00",",00","2014-12-31","895,00",",00",",00",",00","2691,00"
"2011","05543",,"25","0","0","0","0","0",",00","0","0","2011-12-31","26752988,00","13,28","17,07","ANTIOQUIA","82010,00","6855,00",",00",",00","2011-12-31","345,00",",00",",00",",00","4705,00"
"2013","52019",,"45","0","0","0","0","0","95,00","0","0","2013-12-31","62072736,10","10,24","10,81","NARI�O","163843,00","4586,00",",00",",00","2013-12-31","659,00",",00",",00",",00","9985,00"
"2015","73563",,"0","95","0","0","0","0",",00","0","0","2015-12-31","48463341,80","6,00","4,75","TOLIMA","560000,00","44200,00",",00","12000,00","2015-12-31","321,00","246,00",",00",",00","14307,00"
"2011","54553",,"85","0","0","0","0","0",",00","0","0","2011-12-31","87975940,00","15,25","15,77","NORTE DE SANTANDER","82010,00","6855,00",",00",",00","2011-12-31","345,00",",00",",00",",00","4705,00"
"2020","15232",,"0","0","0","0","0","0",",00","0","0","2020-11-30",",00","1,00","5,00","BOYACA","77427,00","5000,00",",00","15000,00","2020-12-31","9,14","190,00",",00","5000,00",",00"
"2014","50350",,"3","0","0","0","0","34","74,00","0","0","2014-12-31","3517216,50","4,89","12,18","META",",00",",00",",00",",00","2014-12-31","895,00",",00",",00",",00","2691,00"
"2018","15223",,"0","65","0","0","0","0",",00","0","0","2018-12-31","31018780,00","5,00","5,00","BOYACA","9867,00","4138,00","4000,00","41300,00","2018-12-31","670,00","548,00",",00",",00","3318,00"
"2014","05642",,"44","0","0","0","0","54","80,00","0","0","2014-12-31","37549974,80","6,27","7,81","ANTIOQUIA",",00",",00",",00",",00","2014-12-31","895,00",",00",",00",",00","2691,00"
"2020","52051",,"0","0","0","0","0","0",",00","0","0","2020-11-30",",00","2,00","4,00","NARI�O","77427,00","5000,00",",00","15000,00","2020-12-31","9,14","190,00",",00","5000,00",",00"
"2010","52233",,"35","0","0","0","0","13",",00","0","0","2010-12-31","47311075,00","9,67","15,75","NARI�O","25587,00",",00",",00",",00","2010-12-31","659,00",",00",",00",",00","5744,00"
"2012","15109",,"25","0","0","0","0","3","315,00","0","0","2012-12-31","39190214,10","7,99","10,35","BOYACA","79899,00","13431,00",",00",",00","2012-12-31","421,00",",00",",00",",00","3889,00"
"2011","15664",,"0","0","0","0","0","0",",00","0","0","2011-12-31",",00","13,11","12,27","BOYACA","82010,00","6855,00",",00",",00","2011-12-31","345,00",",00",",00",",00","4705,00"
"2016","47980",,"75","2885","270","0","33","562","300,00","0","0","2016-12-31","2414633860,35","4,00","5,91","MAGDALENA","403000,00","98400,00","200000,00","22000,00","2016-12-31","500,00","656,00",",00",",00","4722,00"
"2012","08549",,"25","0","0","0","19","0","38,00","0","0","2012-12-31","29202765,70","7,57","24,25","ATLANTICO","79899,00","13431,00",",00",",00","2012-12-31","421,00",",00",",00",",00","3889,00"
"2018","23168",,"0","0","0","0","0","0",",00","0","0","2018-12-31","1431636,00","2,00","4,00","CORDOBA","9867,00","4138,00","4000,00","41300,00","2018-12-31","670,00","548,00",",00",",00","3318,00"
"2018","15542",,"0","10","0","0","55","0",",00","0","0","2018-12-31","5726544,00","5,00","5,00","BOYACA","9867,00","4138,00","4000,00","41300,00","2018-12-31","670,00","548,00",",00",",00","3318,00"
"2011","11001",,"792","0","0","0","0","0",",00","0","0","2011-12-31","837938618,00","35,69","35,69","BOGOTA","82010,00","6855,00",",00",",00","2011-12-31","345,00",",00",",00",",00","4705,00"
"2011","52520",,"0","0","0","0","0","0",",00","0","0","2011-12-31",",00","30,93","13,70","NARI�O","82010,00","6855,00",",00",",00","2011-12-31","345,00",",00",",00",",00","4705,00"
"2011","50223",,"10","0","0","0","0","0",",00","0","0","2011-12-31","10651100,00","12,04","15,68","META","82010,00","6855,00",",00",",00","2011-12-31","345,00",",00",",00",",00","4705,00"
"2018","73055",,"0","0","0","0","0","0",",00","0","0","2018-12-31",",00","3,00","3,00","TOLIMA","9867,00","4138,00","4000,00","41300,00","2018-12-31","670,00","548,00",",00",",00","3318,00"
"2012","50683",,"1","0","0","0","20","12","139,00","0","0","2012-12-31","1364397,00","8,39","15,07","META","79899,00","13431,00",",00",",00","2012-12-31","421,00",",00",",00",",00","3889,00"
"2010","52378",,"82","0","0","0","0","16",",00","0","0","2010-12-31","110843090,00","16,65","15,75","NARI�O","25587,00",",00",",00",",00","2010-12-31","659,00",",00",",00",",00","5744,00"
"2020","25402",,"0","0","0","0","0","0",",00","0","0","2020-11-30",",00","3,00","2,00","CUNDINAMARCA","77427,00","5000,00",",00","15000,00","2020-12-31","9,14","190,00",",00","5000,00",",00"
"2018","15480",,"0","0","0","0","0","0",",00","0","0","2018-12-31",",00","6,00","5,00","BOYACA","9867,00","4138,00","4000,00","41300,00","2018-12-31","670,00","548,00",",00",",00","3318,00"
"2013","15755",,"105","0","0","0","18","3","195,00","0","0","2013-12-31","155484913,50","6,85","6,83","BOYACA","163843,00","4586,00",",00",",00","2013-12-31","659,00",",00",",00",",00","9985,00"
"2012","25200",,"8","0","0","0","16","2","262,00","0","0","2012-12-31","8520880,00","13,11","10,13","CUNDINAMARCA","79899,00","13431,00",",00",",00","2012-12-31","421,00",",00",",00",",00","3889,00"
"2014","05475",,"86","0","0","0","4","32","110,00","0","0","2014-12-31","72673739,50","5,96","7,81","ANTIOQUIA",",00",",00",",00",",00","2014-12-31","895,00",",00",",00",",00","2691,00"
"2014","68432",,"40","0","0","0","127","19","28,00","0","100","2014-12-31","46961858,80","8,78","8,41","SANTANDER",",00",",00",",00",",00","2014-12-31","895,00",",00",",00",",00","2691,00"
"2012","70418",,"135","0","0","0","0","3","122,00","0","0","2012-12-31","191815200,70","12,21","14,79","SUCRE","79899,00","13431,00",",00",",00","2012-12-31","421,00",",00",",00",",00","3889,00"
"2020","15455",,"0","0","0","0","0","0",",00","0","0","2020-11-30",",00","2,00","5,00","BOYACA","77427,00","5000,00",",00","15000,00","2020-12-31","9,14","190,00",",00","5000,00",",00"
"2011","63190",,"45","0","0","0","0","0",",00","0","0","2011-12-31","47460014,00","15,02","19,93","QUINDIO","82010,00","6855,00",",00",",00","2011-12-31","345,00",",00",",00",",00","4705,00"
"2013","73411",,"255","0","0","0","16","16","279,00","0","0","2013-12-31","383318822,50","9,69","9,72","TOLIMA","163843,00","4586,00",",00",",00","2013-12-31","659,00",",00",",00",",00","9985,00"
"2018","20060",,"10","0","0","0","0","1","157,00","0","0","2018-12-31","13839148,00","4,00","4,78","CESAR","9867,00","4138,00","4000,00","41300,00","2018-12-31","670,00","548,00",",00",",00","3318,00"
"2020","52224",,"0","0","0","0","0","0",",00","0","0","2020-11-30",",00","4,00","4,00","NARI�O","77427,00","5000,00",",00","15000,00","2020-12-31","9,14","190,00",",00","5000,00",",00"
"2013","25123",,"70","0","0","0","27","0","63,00","0","0","2013-12-31","98310125,20","9,05","8,35","CUNDINAMARCA","163843,00","4586,00",",00",",00","2013-12-31","659,00",",00",",00",",00","9985,00"
"2017","27600",,"0","0","0","0","0","22",",00","0","0","2017-12-31",",00","8,00","6,00","CHOCO","53398,00","1034,00","40000,00","20000,00","2017-12-31","568,00","600,00",",00",",00","3781,00"
"2010","25851",,"12","0","0","0","0","0",",00","0","0","2010-12-31","16220940,00","5,68","22,70","CUNDINAMARCA","25587,00",",00",",00",",00","2010-12-31","659,00",",00",",00",",00","5744,00"
"2020","15317",,"0","0","0","0","0","0",",00","0","0","2020-11-30",",00","5,00","5,00","BOYACA","77427,00","5000,00",",00","15000,00","2020-12-31","9,14","190,00",",00","5000,00",",00"
"2011","41483",,"0","0","0","0","0","0",",00","0","0","2011-12-31",",00","7,59","11,07","HUILA","82010,00","6855,00",",00",",00","2011-12-31","345,00",",00",",00",",00","4705,00"
"2014","05206",,"29","0","0","0","0","14","50,00","0","0","2014-12-31","31377232,90","2,69","7,81","ANTIOQUIA",",00",",00",",00",",00","2014-12-31","895,00",",00",",00",",00","2691,00"
"2013","52320",,"80","0","0","0","20","3","69,00","0","0","2013-12-31","118615029,00","6,94","10,81","NARI�O","163843,00","4586,00",",00",",00","2013-12-31","659,00",",00",",00",",00","9985,00"
"2012","23670",,"85","0","0","0","0","82","269,00","0","0","2012-12-31","119855648,00","26,11","15,57","CORDOBA","79899,00","13431,00",",00",",00","2012-12-31","421,00",",00",",00",",00","3889,00"
